id,id,label,EuDist,SimDist
61,61,1,0.5274554512390779,0.6546835779654301
62,62,1,0.6769760167791191,0.5963114498921983
63,63,0,0.8619667946738465,0.5370665056221725
64,64,0,0.8083558951572238,0.55298849229734
65,65,0,0.8301558089784625,0.5464015659727736
66,66,0,0.7076960532505736,0.5855843011972272
67,67,0,0.7526689158022081,0.5705584157874412
68,68,0,0.6164078732058847,0.6186557344692099
69,69,1,,
70,70,0,0.8816089012053965,0.5314600708783743
71,71,0,0.7941275672575075,0.5573739672974279
72,72,0,0.8324472779508892,0.5457182927075737
73,73,0,,
74,74,0,0.8962051722665096,0.5273690920295893
75,75,0,0.6846261303674613,0.5936035194835032
76,76,0,0.8859118699676227,0.5302474712231213
77,77,0,,
78,78,0,,
79,79,1,0.6159984559626801,0.6188124724440294
80,80,1,,
81,81,1,0.607289476270289,0.6221654622666337
82,82,1,0.6887278933258115,0.5921617117548652
83,83,0,0.658463924186943,0.6029675927320801
84,84,1,,
85,85,0,0.5846346468124555,0.6310602901504979
86,86,1,0.5037410069540778,0.6650081332992063
87,87,0,0.8665248412066273,0.5357549912668419
88,88,0,0.8835902062506616,0.5309010403013974
89,89,0,0.5424408308417614,0.648323086373606
90,90,1,0.6497174039809986,0.6061644240321767
91,91,0,0.739190321204262,0.5749802007336225
92,92,1,0.49521352249983946,0.6688007999874863
93,93,0,,
94,94,0,,
95,95,0,,
96,96,1,0.6769838145584196,0.5963086771134509
97,97,0,,
98,98,0,,
99,99,1,0.7060510477727515,0.5861489322406263
100,100,1,0.5053065129204634,0.6643165304984218
101,101,1,,
102,102,0,0.9405925233454512,0.515306530335419
103,103,1,0.5227630004616135,0.6567010097414095
104,104,1,0.5071459706794869,0.6635057382989629
105,105,0,0.940955431142194,0.5152101815194849
106,106,1,0.4251704081781745,0.7016704769209468
107,107,1,,
108,108,1,0.39484569335983144,0.7169251801546968
109,109,1,,
110,110,1,0.5379536265331947,0.6502146636593769
111,111,1,0.562137581994052,0.640148480855003
112,112,0,0.6065056668797448,0.6224690149660426
113,113,1,0.4243558673652539,0.7020717384692499
114,114,0,0.70451155561974,0.5866783341556238
115,115,1,0.3984913578678476,0.7150562600004972
116,116,0,,
117,117,1,0.6603478306932273,0.6022834381531252
118,118,0,0.5848476604149663,0.6309754716350255
119,119,0,0.8395734990886788,0.5436042650621995
120,120,1,,
121,121,0,0.8842460920378541,0.5307162393625972
122,122,1,0.3400018089519163,0.74626764928187
123,123,0,,
124,124,1,0.5113284045625746,0.6616695596940303
125,125,1,0.6399850607432827,0.6097616520645467
126,126,1,,
127,127,1,0.5206966388363684,0.6575933519292819
128,128,0,0.9191872576958225,0.5210538971588425
129,129,1,,
130,130,1,0.5734429488748758,0.6355489410754114
131,131,0,0.8952582706051816,0.5276325741507971
132,132,1,,
133,133,1,0.49803086040066263,0.667542990224207
134,134,1,,
135,135,0,,
136,136,0,0.7647517520375643,0.5666519377841163
137,137,0,1.0049704856377364,0.49876045915056066
138,138,0,0.7227045262291449,0.5804825985968213
139,139,1,0.49911619669682306,0.6670596997106802
140,140,1,,
141,141,1,,
142,142,1,0.6052626953987821,0.6229509991519353
143,143,1,0.46051429003446637,0.6846903223222836
144,144,1,,
145,145,0,0.5717172018023742,0.636246774453601
146,146,1,0.5732573142256553,0.6356239319263499
147,147,1,0.44521779806719836,0.6919372300406053
148,148,1,0.5238464628754089,0.6562340920574495
149,149,1,,
150,150,1,0.4974523244419587,0.6678008933424044
151,151,0,0.8946291022695998,0.5278077903490913
152,152,1,0.5856207470539817,0.6306678326819064
153,153,1,0.5093590837766049,0.6625328662665713
154,154,1,0.6457982324090734,0.6076078952498497
155,155,0,0.6409732690736623,0.6093944483108522
156,156,1,0.5530798223753767,0.6438819084459793
157,157,1,,
158,158,0,,
159,159,0,,
160,160,1,0.5110471754860804,0.661792706556839
161,161,0,0.8758900130863206,0.5330802941664705
162,162,0,,
163,163,1,,
164,164,1,,
165,165,0,0.8847997097895711,0.5305603533394248
166,166,1,0.716856137708043,0.5824599848738481
167,167,0,0.8054801612956053,0.5538692816665479
168,168,1,0.6199188059298071,0.6173148903139106
169,169,1,,
170,170,1,,
171,171,0,0.7916278276403249,0.55815163426941
172,172,1,0.5769690105810117,0.6341278701675719
173,173,0,0.8546480570718834,0.5391858558754263
174,174,0,,
175,175,0,0.4117532520000086,0.7083390802063432
176,176,0,0.8311678934322655,0.5460995704362429
177,177,0,,
178,178,0,0.8156555675690929,0.5507652540833277
179,179,0,,
180,180,0,,
181,181,0,0.9765148357910348,0.5059410543709798
182,182,0,0.992587962315958,0.5018599022538075
183,183,0,0.841686946397108,0.5429804462459268
184,184,0,0.9420097205202619,0.5149304812604653
185,185,1,0.6583985445438596,0.6029913637406433
186,186,0,0.728215989460204,0.5786313783107301
187,187,1,,
188,188,0,,
189,189,1,,
190,190,0,,
191,191,0,,
192,192,0,0.5715109983365441,0.6363302586227569
193,193,1,,
194,194,0,,
195,195,0,0.8532281696083589,0.539598963796956
196,196,1,0.46160175073120974,0.684180899140084
197,197,0,0.7051584506786638,0.5864557628659048
198,198,0,0.7148458569797028,0.5831427914817163
199,199,0,0.8567833221227064,0.538565802528204
200,200,1,,
201,201,0,0.8465909734705007,0.5415384426582518
202,202,0,0.7116147928551434,0.5842436067825172
203,203,1,0.492915475458627,0.6698302860667967
204,204,0,0.948642208531375,0.5131778402530168
205,205,0,0.9257324278197046,0.5192829416764769
206,206,0,,
207,207,0,0.8450698323227435,0.5419849061978906
208,208,0,0.6472509043560436,0.6070720600945294
209,209,0,,
210,210,1,0.5851020015161967,0.630874227048777
211,211,1,0.5931355990038175,0.6276929601129351
212,212,0,,
213,213,1,0.41956890607839586,0.7044392108886999
214,214,0,,
215,215,0,0.8544067908593661,0.5392560062490829
216,216,0,0.8438243045484016,0.5423510241909545
217,217,0,,
218,218,0,0.9070438821448539,0.5243717826122066
219,219,0,0.9317458184127334,0.5176664499378467
220,220,1,0.5545259610554317,0.6432829203579584
221,221,0,0.4430688157744783,0.6929676458037183
222,222,1,0.607480714834438,0.6220914445639211
223,223,1,0.647555452520152,0.6069598437311283
224,224,1,,
225,225,1,0.544813177921451,0.6473274660600072
226,226,1,0.5343467280394264,0.6517431697317793
227,227,1,0.5408556962325384,0.6489900400440126
228,228,1,0.7165182185030835,0.582574649788492
229,229,1,,
230,230,0,,
231,231,1,0.48522284843784436,0.6732996338238393
232,232,0,0.9289279544415671,0.5184226801718493
233,233,1,,
234,234,0,0.7987174794897162,0.5559516774605944
235,235,1,0.5592580455727892,0.641330665465736
236,236,1,0.426337728713768,0.7010962269796877
237,237,0,0.8831368343962264,0.5310288566049005
238,238,0,,
239,239,0,0.7761193608296449,0.5630252234471951
240,240,0,0.6950158344523892,0.5899649901046919
241,241,1,0.7279820193419217,0.5787097254523726
242,242,1,0.44452177041520696,0.6922706327316648
243,243,0,0.7021309401548121,0.587498867689373
244,244,1,0.5201814809074413,0.657816196657698
245,245,1,0.49164517565082977,0.6704007201737392
246,246,1,0.647115870618017,0.6071218290336723
247,247,1,,
248,248,0,0.6804429022765492,0.5950812126048843
249,249,0,0.7003788173619917,0.5881042446479214
250,250,0,0.7512229434063071,0.5710295218351229
251,251,0,,
252,252,1,,
253,253,0,0.8248867987412164,0.5479791955806723
254,254,1,0.6629284499659405,0.6013487832386786
255,255,0,0.8753648632579949,0.5332295701982711
256,256,1,,
257,257,1,0.6096441598045071,0.6212553215000333
258,258,0,0.7514825107357408,0.570944896035492
259,259,1,0.44057615193569477,0.6941667045204831
260,260,0,,
261,261,0,0.7661713821886867,0.5661964688618005
262,262,0,0.8030535019075158,0.5546147127315211
263,263,0,0.746960484837984,0.5724227930048124
264,264,1,0.5076691670604164,0.663275486325527
265,265,1,0.7159031050850735,0.5827834899514449
266,266,1,0.37197851083668815,0.728874389869386
267,267,1,0.6178434745115609,0.6181067672828532
268,268,0,0.8356986971614421,0.5447517076447835
269,269,0,0.6110768168720391,0.6207028675029502
270,270,0,0.5695726303770363,0.6371161045027806
271,271,0,,
272,272,1,0.6874292905066754,0.592617424401668
273,273,0,,
274,274,1,0.3871375925832873,0.7209090182161993
275,275,0,0.7999615574458927,0.5555674207947967
276,276,0,0.815616851070783,0.5507769986879321
277,277,0,0.9153686354778892,0.5220927091930256
278,278,0,0.5438925661153341,0.6477134626771022
279,279,1,0.39958067566984995,0.7144997193687262
280,280,1,0.6076467011892062,0.6220272148478154
281,281,1,0.6533957854928014,0.6048158636753425
282,282,1,0.5716136883017346,0.6362886805093859
283,283,0,0.8646170233636115,0.5363031590240899
284,284,1,0.5105771762618737,0.6619986159691851
285,285,1,0.5173527310666134,0.6590425413457136
286,286,1,0.6572858626681397,0.6033962049190805
287,287,0,0.8519733946642892,0.539964560441902
288,288,0,0.5690215290180192,0.6373398844475101
289,289,1,0.47661096403273,0.6772264491853214
290,290,1,,
291,291,0,0.901909530408884,0.5257873647570471
292,292,1,,
293,293,0,,
294,294,0,0.7920754204990681,0.558012229039732
295,295,0,0.9053788907530295,0.5248299983027458
296,296,1,,
297,297,1,0.5633806849572266,0.6396394746474431
298,298,1,0.6215584531102434,0.6166906891835702
299,299,1,0.5032968980400401,0.6652045921891905
300,300,1,0.593869401038684,0.6274039763535993
301,301,1,0.6176946930845004,0.6181636153440512
302,302,1,0.40742192170795366,0.7105189883545842
303,303,1,0.663051573489799,0.6013042625620858
304,304,0,0.6029227150926421,0.6238603961278347
305,305,0,,
306,306,1,0.3464150228655489,0.7427130439110219
307,307,0,,
308,308,1,0.7293199764883472,0.578261983667508
309,309,0,0.7241701605834514,0.5799891581823945
310,310,0,0.8796193024869094,0.5320226274953167
311,311,1,,
312,312,1,0.6779675523884776,0.5959590807203423
313,313,1,0.5478347308888298,0.6460638077462955
314,314,0,0.8058167478266918,0.5537660458645676
315,315,1,,
316,316,1,0.5243840866657604,0.6560026496913057
317,317,1,0.6079849435562712,0.6218963703654885
318,318,1,0.3820587756169193,0.7235582289571028
319,319,0,,
320,320,0,,
321,321,0,0.8324891634494697,0.5457058191370716
322,322,1,0.5549934905284561,0.6430895087928344
323,323,1,,
324,324,1,0.5467690639499795,0.6465089219241967
325,325,1,,
326,326,1,0.6259927179132767,0.6150089043961731
327,327,1,0.712654215755628,0.5838890248834012
328,328,1,0.46259678805870286,0.6837154355625893
329,329,1,,
330,330,1,0.522861606629519,0.6566584879720325
331,331,0,0.5739919161798502,0.6353272781902498
332,332,0,,
333,333,1,0.6195042746960616,0.6174728993461124
334,334,0,0.6367256830020775,0.610975932244066
335,335,1,0.5255651272730735,0.6554947947633584
336,336,1,0.518990345286664,0.6583320316043746
337,337,0,,
338,338,0,,
339,339,1,0.5163758079176664,0.6594671286488212
340,340,1,0.7479439039644662,0.5721007394641933
341,341,0,0.558658869722894,0.6415772042395556
342,342,0,0.6935835541001255,0.5904639293284489
343,343,0,0.8844921991587072,0.5306469299509063
344,344,0,0.8913136043890231,0.528733044419169
345,345,0,0.8183746528103971,0.5499416737108854
346,346,1,,
347,347,0,0.8060214335852686,0.553703284691824
348,348,1,0.3785686577777383,0.725390058999315
349,349,1,0.5458620704585968,0.6468882438543427
350,350,0,0.9066936561141818,0.524468100469788
351,351,1,0.5735924724220365,0.6354885508957879
352,352,0,0.9207166699707081,0.5206389967007734
353,353,0,0.9215901126018802,0.5204023446217547
354,354,1,0.4470891129475478,0.6910424458678425
355,355,0,0.5752421649181816,0.6348230273863575
356,356,0,0.7281644905754252,0.5786486213861685
357,357,1,0.6031020427515467,0.6237906092887332
358,358,0,,
359,359,0,0.8022323122272437,0.5548674237030935
360,360,1,0.5573852456731412,0.6421018837685051
361,361,0,,
362,362,1,,
363,363,1,0.5034023159004025,0.6651579483573498
364,364,0,0.7304570340105935,0.577882016337817
365,365,1,0.5188465464656067,0.6583943600668709
366,366,1,0.4967230275754444,0.668126287613754
367,367,0,0.5598460370869477,0.6410889127670097
368,368,0,,
369,369,0,0.781645546058851,0.561278870655324
370,370,1,0.531118899132449,0.6531171423503507
371,371,0,0.7556065851640821,0.569603696209956
372,372,0,0.8474542291881273,0.5412853992271596
373,373,0,,
374,374,1,0.6709636985849424,0.5984570465814735
375,375,0,0.6404750077018826,0.6095795396486322
376,376,0,0.7375967879087441,0.5755075095434158
377,377,1,0.4854183904756659,0.6732109999525295
378,378,0,0.8295168308491223,0.5465924025065548
379,379,1,,
380,380,0,0.761140841763604,0.5678137581538348
381,381,0,,
382,382,0,0.9839139947361243,0.5040541085214773
383,383,0,0.6662158954676414,0.6001623215335725
384,384,1,0.6516936942823908,0.6054391340607913
385,385,0,0.7598247003133084,0.5682384159183389
386,386,0,,
387,387,0,0.8420997148286579,0.5428587779207243
388,388,0,0.8022428341038749,0.5548641842691681
389,389,0,0.8192579597508229,0.5496746597370756
390,390,1,0.5734980941017719,0.6355266674605334
391,391,0,0.49954127975266843,0.6668706046991505
392,392,1,0.8152789083736727,0.5508795344820651
393,393,0,0.80202727092363,0.5549305585633282
394,394,0,,
395,395,1,0.6828807036431259,0.5942191848983619
396,396,1,0.5103621423519238,0.6620928663127162
397,397,0,,
398,398,1,,
399,399,1,0.4492585030511273,0.690008026790733
400,400,0,0.5149012079597223,0.6601090518284065
401,401,0,0.8023724795633891,0.5548242726399386
402,402,1,0.732075625051263,0.577341996814027
403,403,1,0.34003401490189045,0.746249713723285
404,404,1,0.5473247849980607,0.6462767285158256
405,405,0,,
406,406,1,0.42112625118845737,0.7036672492424382
407,407,0,0.7074268206008502,0.5856766380465407
408,408,0,,
409,409,0,0.7606660779697189,0.5679668691936931
410,410,0,,
411,411,1,0.525030064005031,0.6557247778931006
412,412,0,,
413,413,1,0.6061394819024188,0.6226109321561122
414,414,0,,
415,415,0,0.8459682326594332,0.5417211316574657
416,416,0,0.8151275572151837,0.5509254685848229
417,417,0,0.689988723047512,0.5917199247322352
418,418,0,0.7989661825120696,0.5558748183935308
419,419,0,0.6256275054098565,0.6151470719289276
420,420,1,0.7134850078384751,0.5836059232648196
421,421,0,0.794971378560572,0.5571119472678849
422,422,0,0.7774308245070922,0.5626097996119285
423,423,1,0.5326887700857565,0.6524481809467739
424,424,0,0.8899653548852771,0.5291102280870652
425,425,1,0.5321073385462864,0.6526957836706354
426,426,1,,
427,427,0,0.648947840695817,0.6064473207218147
428,428,1,,
429,429,0,0.8982650073711883,0.5267968361197627
430,430,1,0.5560645663115645,0.6426468551818267
431,431,0,,
432,432,0,0.5520012701601944,0.6443293695866512
433,433,0,0.7263616214516277,0.5792529140905834
434,434,1,0.6224317236531853,0.6163587566867389
435,435,0,0.7153745043069516,0.582963077444142
436,436,0,0.8335186292974073,0.5453994216481965
437,437,0,0.8572491297830317,0.5384307274473309
438,438,0,0.3872652696502664,0.7208426692986432
439,439,1,,
440,440,1,0.43910995956376697,0.694873934652726
441,441,1,0.5811208129433705,0.6324627389721269
442,442,0,0.6420092087770499,0.6090099828031956
443,443,1,0.4767218542890983,0.6771755947780737
444,444,0,0.7144952202342785,0.5832620518261662
445,445,0,0.7615894517853123,0.5676691575250596
446,446,0,0.6291031117947887,0.6138346877861502
447,447,0,0.8914456938513834,0.5286961202485219
448,448,1,0.47959837040022946,0.6758590844686462
449,449,0,,
450,450,0,,
451,451,0,0.8491887939807337,0.54077766599878
452,452,1,,
453,453,1,,
454,454,0,0.765564670765626,0.5663910343008598
455,455,0,0.7445437904561687,0.573215763038265
456,456,1,,
457,457,0,0.9181431762693051,0.5213375166002734
458,458,1,,
459,459,1,0.5556668971940902,0.6428111325140813
460,460,0,0.6817981082552516,0.5946016915415789
461,461,0,0.9795246570447189,0.5051717827515847
462,462,0,0.8115188732840415,0.5520229541893393
463,463,1,0.5758505974828041,0.6345779235654426
464,464,1,0.7150080719286266,0.583087634611213
465,465,1,0.48222542741148383,0.6746612097637344
466,466,0,,
467,467,1,,
468,468,1,0.5643784117407386,0.6392315263972898
469,469,1,,
470,470,0,,
471,471,0,0.959587275987511,0.5103115397072895
472,472,0,0.5751253543584178,0.6348701055652306
473,473,0,,
474,474,0,0.7534415921548129,0.5703069919603625
475,475,0,0.8056284452390524,0.5538237961617885
476,476,0,0.804422516191621,0.5541939268805959
477,477,1,0.446436287432565,0.6913543366469375
478,478,0,0.7909377413353534,0.5583667019348104
479,479,0,0.715825040548638,0.5828100047311632
480,480,0,0.6889896506182598,0.5920699393474359
481,481,0,0.8227904557725604,0.5486094119228675
482,482,1,0.5542105901402401,0.6434134513970643
483,483,0,0.8430481607349068,0.5425794188694748
484,484,0,,
485,485,1,0.37210293693740565,0.7288082935177183
486,486,1,0.7893686182259448,0.5588563417365853
487,487,0,,
488,488,0,0.7556854686743583,0.5695781037334988
489,489,0,0.8335300106307518,0.5453960361717725
490,490,1,,
491,491,1,0.7181354920322423,0.5820262747830101
492,492,0,0.8744864570654459,0.5334794477872752
493,493,1,,
494,494,1,0.5620008382921402,0.6402045219728432
495,495,0,,
496,496,1,0.5417478500284126,0.6486144929480986
497,497,1,0.591661683507089,0.6282742182978147
498,498,0,,
499,499,1,,
500,500,1,0.7902556400310355,0.5585794439852535
501,501,1,0.5065216962288468,0.6637806826833086
502,502,1,0.4973771152159378,0.6678344351855473
503,503,0,,
504,504,1,,
505,505,1,0.57984792932917,0.6329723142559783
506,506,0,0.8148521094125719,0.5510090848800226
507,507,0,0.8965366350819322,0.5272769223130768
508,508,1,0.5179311979145234,0.6587913874975981
509,509,1,0.5615155121898532,0.6404035004414463
510,510,0,0.5260959209811038,0.6552668061370056
511,511,1,0.5113489376662864,0.6616605702877101
512,512,1,0.756220667102331,0.5694045279913178
513,513,1,,
514,514,0,0.7857149546832577,0.559999790211409
515,515,1,0.7091813237590022,0.5850754312015884
516,516,1,0.5270394910238719,0.6548619114817424
517,517,1,0.6581974072783513,0.6030645058366902
518,518,0,0.8135669610576021,0.5513995465691758
519,519,0,0.5296927115972403,0.6537260669535664
520,520,0,0.9399485989257904,0.5154775753098463
521,521,0,1.0055995463485412,0.4986040218350827
522,522,0,0.5685802309559267,0.6375191910907728
523,523,1,0.5945290696228301,0.6271444146430896
524,524,0,0.6621838274369708,0.6016181745324553
525,525,1,0.4517570453376543,0.68882049046121
526,526,1,0.4199473588023163,0.704251459605848
527,527,0,0.5935712742999255,0.6275213516504379
528,528,1,0.48842280093329343,0.671852110417124
529,529,0,0.6063126631728061,0.6225438066489429
530,530,1,0.5098334307506739,0.6623247171728144
531,531,0,0.8720017503805223,0.5341875347054188
532,532,0,0.6814838091358685,0.5947128331339152
533,533,1,0.536419991730057,0.6508636996281001
534,534,1,0.7150685259820105,0.5830670814901825
535,535,0,0.4227903283457289,0.7028442491331066
536,536,1,0.45266703498405136,0.6883889948056672
537,537,1,0.7480190333494018,0.5720761507292557
538,538,0,0.7903815287522042,0.5585401680819082
539,539,1,,
540,540,0,0.8009356552507269,0.5552669231043569
541,541,0,0.8882144462788538,0.5296008628525866
542,542,1,0.5251772881253022,0.6556614813148491
543,543,1,0.5373824095672406,0.6504562519883983
544,544,1,0.4947971245131661,0.6689871044043422
545,545,1,0.6635590186150715,0.6011208432103055
546,546,0,0.814329907739286,0.5511676766911882
547,547,0,,
548,548,1,0.714242675343739,0.5833479788965589
549,549,1,0.4159977248173127,0.7062158239901244
550,550,0,,
551,551,0,0.48749946703107944,0.6722691484360083
552,552,1,0.6396374238866602,0.609890934075877
553,553,0,0.6670548761819519,0.5998602771195484
554,554,1,0.6399778353217642,0.6097643385550998
555,555,1,0.5394141069288854,0.6495977888594182
556,556,1,,
557,557,0,0.7464940042020578,0.5725756845394281
558,558,0,0.5850582943641205,0.6308916230750813
559,559,0,,
560,560,1,,
561,561,0,,
562,562,1,0.6153585714204086,0.619057599775315
563,563,0,0.8010713097330993,0.5552251010806396
564,564,0,0.8696550909330364,0.534858009292483
565,565,1,,
566,566,0,0.8018983812905083,0.5549702526974946
567,567,1,0.6168060030028444,0.6185033938164075
568,568,0,0.8349481713380724,0.5449745205995571
569,569,1,0.5392206264479995,0.6496794434906071
570,570,1,0.6143139348558824,0.6194581973234808
571,571,1,,
572,572,0,0.7472712708722368,0.5723209765251853
573,573,1,0.5115944009880294,0.6615531251944079
574,574,0,0.7239402521195833,0.580066506812229
575,575,0,0.7887473507784887,0.5590504436329622
576,576,0,0.7678254623529771,0.5656667025651951
577,577,0,0.4780948187879578,0.676546583675872
578,578,0,0.7344680576681485,0.5765456420941062
579,579,1,0.8236030372139788,0.5483649564039751
580,580,0,,
581,581,1,0.6492003462772686,0.6063544688535234
582,582,1,,
583,583,0,0.8071055180523671,0.5533711175193377
584,584,0,0.7910965291813006,0.5583172005012449
585,585,0,0.9114151589835607,0.5231725799076392
586,586,1,,
587,587,1,0.6905852766030736,0.5915111256672717
588,588,0,0.969641307283658,0.5077066551671303
589,589,0,1.0489862726673385,0.48804621745865356
590,590,1,0.8227896980794964,0.5486096399675765
591,591,0,0.7416223085641277,0.5741773030137891
592,592,1,0.5731099960474144,0.635683456663929
593,593,0,0.8271757120089278,0.5472927389673587
594,594,0,0.9149303978645866,0.522212191688606
595,595,1,0.5784427744288483,0.6335357962925485
596,596,1,0.5019382260844523,0.665806344517242
597,597,0,0.6092879606347221,0.6213928299106819
598,598,1,,
599,599,0,0.8383062038427427,0.543979016069047
