id,id,label,EuDist,SimDist
161,161,0,-1.0,-1.0
162,162,0,0.7560987494119191,0.5694440590740578
163,163,1,0.5474937014490749,0.6462061842730595
164,164,1,-1.0,-1.0
165,165,0,0.8093543845187553,0.552683326470605
166,166,1,0.6961370955846741,0.5895749834156482
167,167,0,0.8729066833246141,0.533929431136895
168,168,1,0.5992274579145834,0.6253019200308222
169,169,1,-1.0,-1.0
170,170,1,-1.0,-1.0
171,171,0,0.8116473929258176,0.551983793261776
172,172,1,0.7552602683375361,0.5697160803093506
173,173,0,-1.0,-1.0
174,174,0,-1.0,-1.0
175,175,0,0.4530176746594428,0.688222873981474
176,176,0,0.7687511611789175,0.5653706535708927
177,177,0,-1.0,-1.0
178,178,0,0.7772168658184813,0.562677532063291
179,179,0,-1.0,-1.0
180,180,0,-1.0,-1.0
181,181,0,0.7666529869895778,0.5660421188340025
182,182,0,-1.0,-1.0
183,183,0,0.8451117643205822,0.5419725890524718
184,184,0,-1.0,-1.0
185,185,1,0.4481931650899039,0.6905156191217902
186,186,0,-1.0,-1.0
187,187,1,-1.0,-1.0
188,188,0,-1.0,-1.0
189,189,1,-1.0,-1.0
190,190,0,-1.0,-1.0
191,191,0,0.5631024092172101,0.6397533482792036
192,192,0,0.698113420448147,0.588888815056942
193,193,1,-1.0,-1.0
194,194,0,0.7295252147210102,0.578193362830683
195,195,0,0.7903354680622474,0.5585545378723578
196,196,1,-1.0,-1.0
197,197,0,0.6972773322799884,0.5891789049328072
198,198,0,0.7209252809167619,0.5810827530334643
199,199,0,0.7770375043913006,0.5627343246998807
200,200,1,-1.0,-1.0
201,201,0,-1.0,-1.0
202,202,0,-1.0,-1.0
203,203,1,-1.0,-1.0
204,204,0,0.7948138696080788,0.5571608381978701
205,205,0,-1.0,-1.0
206,206,0,-1.0,-1.0
207,207,0,0.8207295400802874,0.5492303925358973
208,208,0,-1.0,-1.0
209,209,0,-1.0,-1.0
210,210,1,0.6202388656561286,0.6171929467912387
211,211,1,-1.0,-1.0
212,212,0,-1.0,-1.0
213,213,1,0.4272567055618006,0.7006448076951772
214,214,0,-1.0,-1.0
215,215,0,0.8284020237607744,0.5469256689746689
216,216,0,0.8747103105754992,0.5334157466136833
217,217,0,-1.0,-1.0
218,218,0,0.738613974472345,0.5751708054132556
219,219,0,0.8986986207866001,0.5266765294145083
220,220,1,0.44250965627871025,0.6932362606013557
221,221,0,-1.0,-1.0
222,222,1,-1.0,-1.0
223,223,1,0.6851591576427959,0.5934157586627024
224,224,1,-1.0,-1.0
225,225,1,-1.0,-1.0
226,226,1,0.5748219389678071,0.6349924237501001
227,227,1,0.5888681069987872,0.6293788613385285
228,228,1,0.5283106005351171,0.6543172570090554
229,229,1,-1.0,-1.0
230,230,0,-1.0,-1.0
231,231,1,0.46299783050089244,0.6835280129278292
232,232,0,0.9276913487476678,0.5187552460873229
233,233,1,-1.0,-1.0
234,234,0,0.7035569470048443,0.5870070864130358
235,235,1,0.5327720211760213,0.6524127438291499
236,236,1,0.3518734715653149,0.7397141973960879
237,237,0,0.9276798681488738,0.5187583356152841
238,238,0,-1.0,-1.0
239,239,0,0.65195899387992,0.6053419023745389
240,240,0,0.7260208003977516,0.5793672937021128
241,241,1,0.6879988035340807,0.5924174815209281
242,242,1,-1.0,-1.0
243,243,0,0.7208271842621942,0.5811158779600234
244,244,1,0.5017014123056854,0.6659113401675624
245,245,1,0.4844689691758453,0.6736415652764941
246,246,1,0.6235524535769714,0.6159332874012319
247,247,1,-1.0,-1.0
248,248,0,0.6407642617505591,0.6094720754906516
249,249,0,0.6109602395911705,0.6207477847211051
250,250,0,0.8011577665251752,0.5551984498999315
251,251,0,-1.0,-1.0
252,252,1,-1.0,-1.0
253,253,0,0.7968901484087492,0.5565170474586653
254,254,1,0.6379074285050489,0.610535114864654
255,255,0,0.7749118894871403,0.5634082491210025
256,256,1,-1.0,-1.0
257,257,1,0.6049500665782628,0.6230723440088014
258,258,0,0.7235945089082776,0.5801828648394793
259,259,1,-1.0,-1.0
260,260,0,-1.0,-1.0
261,261,0,0.690822715386566,0.5914280609669796
262,262,0,0.7718376794218698,0.564385785229654
263,263,0,0.6874304544838051,0.5926170156185226
264,264,1,0.5670901185692412,0.6381253944176507
265,265,1,0.6800919380550057,0.5952055225963833
266,266,1,0.43742927863282044,0.6956863999257955
267,267,1,0.6670993972129677,0.5998442574400694
268,268,0,0.8108515917918409,0.5522263693682916
269,269,0,0.5984392237718329,0.6256102735268863
270,270,0,0.5181485827287755,0.658697054673373
271,271,0,-1.0,-1.0
272,272,1,-1.0,-1.0
273,273,0,-1.0,-1.0
274,274,1,0.5296869194939154,0.653728542263303
275,275,0,0.7733236740590691,0.563912846046339
276,276,0,-1.0,-1.0
277,277,0,-1.0,-1.0
278,278,0,-1.0,-1.0
279,279,1,0.3791137686385586,0.725103340087153
280,280,1,0.6259729533941168,0.6150163801387732
281,281,1,-1.0,-1.0
282,282,1,0.5621245579307977,0.6401538180313916
283,283,0,0.8933278443711075,0.528170545303612
284,284,1,0.49445580057721217,0.6691398966859805
285,285,1,0.7089087245814014,0.5851687603999746
286,286,1,-1.0,-1.0
287,287,0,0.7526423416012546,0.5705670668017622
288,288,0,0.5184361437185059,0.6585723108191399
289,289,1,-1.0,-1.0
290,290,1,-1.0,-1.0
291,291,0,0.8366815179777228,0.5444602072878969
292,292,1,-1.0,-1.0
293,293,0,-1.0,-1.0
294,294,0,0.7753324974296656,0.563274767654963
295,295,0,0.9291456579253813,0.5183641763346205
296,296,1,0.6504276694177651,0.6059035597438682
297,297,1,0.47466831772449825,0.6781185897741806
298,298,1,-1.0,-1.0
299,299,1,0.5646022908031072,0.6391400587089144
300,300,1,0.6348256894068225,0.6116860081657014
301,301,1,-1.0,-1.0
302,302,1,0.5378932120903677,0.6502402066270642
303,303,1,-1.0,-1.0
304,304,0,0.5747104491412769,0.6350373813454538
305,305,0,-1.0,-1.0
306,306,1,0.38118021374804106,0.7240184807501325
307,307,0,0.7232442364190138,0.5803007947834772
308,308,1,0.7187626754211814,0.5818138910626219
309,309,0,0.6977929797749339,0.5889999616635027
310,310,0,-1.0,-1.0
311,311,1,-1.0,-1.0
312,312,1,-1.0,-1.0
313,313,1,-1.0,-1.0
314,314,0,0.739871428121596,0.5747551134164105
315,315,1,-1.0,-1.0
316,316,1,-1.0,-1.0
317,317,1,0.5742474915882256,0.635224134288517
318,318,1,-1.0,-1.0
319,319,0,-1.0,-1.0
320,320,0,-1.0,-1.0
321,321,0,0.7506701298987548,0.5712098372626214
322,322,1,0.5642911505669141,0.6392671847805252
323,323,1,-1.0,-1.0
324,324,1,0.6821655730272443,0.5944718023210929
325,325,1,-1.0,-1.0
326,326,1,0.5676581359881888,0.6378941792495084
327,327,1,0.6958656912398392,0.5896693383005496
328,328,1,0.5009209352273161,0.6662576132623194
329,329,1,-1.0,-1.0
330,330,1,0.5004793363516591,0.6664536963444297
331,331,0,-1.0,-1.0
332,332,0,-1.0,-1.0
333,333,1,0.5592922332431738,0.6413166042135019
334,334,0,0.6891175395754726,0.5920251116753728
335,335,1,-1.0,-1.0
336,336,1,0.5233817427408652,0.6564342816665257
337,337,0,0.7281084764026192,0.5786673774563544
338,338,0,-1.0,-1.0
339,339,1,0.44014031711319584,0.6943767826766559
340,340,1,0.7923860576773237,0.557915520329285
341,341,0,-1.0,-1.0
342,342,0,0.7061913863584266,0.5861007199985512
343,343,0,-1.0,-1.0
344,344,0,0.7260537420405843,0.5793562365084732
345,345,0,-1.0,-1.0
346,346,1,-1.0,-1.0
347,347,0,0.8539585299894504,0.5393863907008158
348,348,1,0.43729573131780247,0.6957510401030257
349,349,1,-1.0,-1.0
350,350,0,0.8681299832161063,0.5352946577509748
351,351,1,-1.0,-1.0
352,352,0,-1.0,-1.0
353,353,0,0.9794770074214303,0.5051839431581234
354,354,1,0.3810150761573163,0.7241050566822969
355,355,0,-1.0,-1.0
356,356,0,0.807645914846858,0.5532056869028573
357,357,1,0.5969219289860851,0.6262046890638656
358,358,0,-1.0,-1.0
359,359,0,0.7561214018632606,0.5694367137368698
360,360,1,0.5483640422773715,0.6458429495231468
361,361,0,0.8189036764855263,0.5497817245233092
362,362,1,-1.0,-1.0
363,363,1,-1.0,-1.0
364,364,0,-1.0,-1.0
365,365,1,0.5809203715276361,0.6325429275313245
366,366,1,0.502660954730506,0.6654861143838962
367,367,0,0.5346995650280055,0.6515933299178017
368,368,0,-1.0,-1.0
369,369,0,0.7154557735633505,0.5829354597249666
370,370,1,-1.0,-1.0
371,371,0,0.7929001290315779,0.5577555513592064
372,372,0,0.8157547308267088,0.5507351753090036
373,373,0,-1.0,-1.0
374,374,1,0.664352828193293,0.6008341398893955
375,375,0,-1.0,-1.0
376,376,0,-1.0,-1.0
377,377,1,0.557634655497303,0.6419990698529573
378,378,0,0.8281383636625762,0.5470045483847045
379,379,1,-1.0,-1.0
380,380,0,-1.0,-1.0
381,381,0,-1.0,-1.0
382,382,0,0.8968639423072023,0.5271859397483593
383,383,0,0.6815563625693917,0.5946871732993926
384,384,1,0.6566736999546677,0.6036191677500303
385,385,0,0.6860601895720172,0.5930986368012379
386,386,0,0.7929343633684663,0.5577449015597286
387,387,0,0.9005854222624797,0.5261536725929361
388,388,0,0.7896483778953467,0.5587689807402363
389,389,0,-1.0,-1.0
390,390,1,0.4950572680768187,0.6688706990377429
391,391,0,0.4955709395270552,0.6686409675198893
392,392,1,0.7550674604603916,0.5697786680733508
393,393,0,0.8581074468244294,0.5381820097158725
394,394,0,-1.0,-1.0
395,395,1,0.6004560985601953,0.6248218872730226
396,396,1,-1.0,-1.0
397,397,0,-1.0,-1.0
398,398,1,-1.0,-1.0
399,399,1,0.5463702475250122,0.6466756597267145
400,400,0,0.6952678126349144,0.589877299944558
401,401,0,0.8044052242881271,0.5541992378095222
402,402,1,0.6410244690906098,0.6093754351841932
403,403,1,-1.0,-1.0
404,404,1,-1.0,-1.0
405,405,0,-1.0,-1.0
406,406,1,0.38399849519557877,0.7225441382135936
407,407,0,0.7514709018883017,0.5709486802903072
408,408,0,-1.0,-1.0
409,409,0,0.6883453819028579,0.5922958718748323
410,410,0,-1.0,-1.0
411,411,1,-1.0,-1.0
412,412,0,0.6464351479138765,0.6073728450628952
413,413,1,0.6574055630285333,0.6033526267238578
414,414,0,-1.0,-1.0
415,415,0,0.774597866215551,0.5635079468074461
416,416,0,0.7119632624073234,0.5841246841908412
417,417,0,0.6307257506717482,0.6132238971439973
418,418,0,-1.0,-1.0
419,419,0,0.6696715179563875,0.5989202003181805
420,420,1,0.7074958922095671,0.5856529462603629
421,421,0,0.6261643317226339,0.6149440007337245
422,422,0,0.7477078505570754,0.5721780100039338
423,423,1,0.5479581650259293,0.6460122906378735
424,424,0,0.8752545135608029,0.5332609481905275
425,425,1,0.6720940473206395,0.59805248490801
426,426,1,-1.0,-1.0
427,427,0,0.7936103166678856,0.5575347056755168
428,428,1,-1.0,-1.0
429,429,0,0.8574377739741077,0.5383760436078758
430,430,1,0.5347985046903752,0.6515513254306542
431,431,0,-1.0,-1.0
432,432,0,0.6908907768087348,0.5914042549142813
433,433,0,0.7860782592341747,0.5598858811644539
434,434,1,0.6645311360369553,0.6007697773565699
435,435,0,0.6222413137352448,0.6164311015464641
436,436,0,0.7307888682000251,0.5777712223443947
437,437,0,0.81371494917641,0.551354555716757
438,438,0,0.5662031949769225,0.6384867577892629
439,439,1,-1.0,-1.0
440,440,1,0.7490833921078295,0.571728028813363
441,441,1,0.6404797237535704,0.6095777872291569
442,442,0,0.5338254463296302,0.6519646693780908
443,443,1,0.5493225284281087,0.6454433997126259
444,444,0,-1.0,-1.0
445,445,0,-1.0,-1.0
446,446,0,0.5443160535473435,0.6475358445591289
447,447,0,0.8713027279798913,0.534387079678722
448,448,1,0.6174985697601324,0.6182385683025955
449,449,0,-1.0,-1.0
450,450,0,-1.0,-1.0
451,451,0,-1.0,-1.0
452,452,1,-1.0,-1.0
453,453,1,-1.0,-1.0
454,454,0,0.6782504986459305,0.59585860442576
455,455,0,-1.0,-1.0
456,456,1,-1.0,-1.0
457,457,0,0.8640829965083525,0.5364568004070195
458,458,1,-1.0,-1.0
459,459,1,0.6055665525966855,0.6228331042289703
460,460,0,0.7398902215590909,0.5747489051946704
461,461,0,0.9291903116817384,0.5183521780846324
462,462,0,0.7961475586667381,0.5567471309218546
463,463,1,0.6690821875813764,0.5991316709508919
464,464,1,0.7072790270651355,0.585727338148721
465,465,1,0.5353128410913003,0.6513330529361039
466,466,0,-1.0,-1.0
467,467,1,-1.0,-1.0
468,468,1,-1.0,-1.0
469,469,1,-1.0,-1.0
470,470,0,0.5602341891509997,0.6409294238989528
471,471,0,0.9883809646514359,0.5029217326948714
472,472,0,0.5542422830047786,0.6434003314249851
473,473,0,-1.0,-1.0
474,474,0,-1.0,-1.0
475,475,0,-1.0,-1.0
476,476,0,0.5930324633886651,0.6277335980164654
477,477,1,0.5827976468698766,0.6317927007142
478,478,0,-1.0,-1.0
479,479,0,0.6765349457196345,0.5964683304413682
480,480,0,0.7070024278962899,0.5858222482040639
481,481,0,0.7402970745913554,0.5746145382878456
482,482,1,0.5686327038308185,0.6374978652159051
483,483,0,0.8267570700150471,0.5474181632655528
484,484,0,-1.0,-1.0
485,485,1,0.33851430595207344,0.7470969832397187
486,486,1,-1.0,-1.0
487,487,0,-1.0,-1.0
488,488,0,-1.0,-1.0
489,489,0,0.857395152504458,0.5383883976716688
490,490,1,-1.0,-1.0
491,491,1,0.7195874588361368,0.5815348296834096
492,492,0,-1.0,-1.0
493,493,1,-1.0,-1.0
494,494,1,-1.0,-1.0
495,495,0,-1.0,-1.0
496,496,1,0.5760488189967672,0.6344981119535048
497,497,1,0.6895581695331674,0.5918707139135106
498,498,0,-1.0,-1.0
499,499,1,-1.0,-1.0
500,500,1,-1.0,-1.0
501,501,1,0.47708985767042544,0.6770068826937435
502,502,1,0.5084283411527538,0.6629416676405002
503,503,0,0.8471287888583714,0.5413807667510048
504,504,1,-1.0,-1.0
505,505,1,0.5528684737702201,0.6439695421030045
506,506,0,0.7455787252527045,0.5728759095956738
507,507,0,0.9231946596737804,0.5199681659731853
508,508,1,0.6060411864896489,0.6226490381518277
509,509,1,0.5955952557954518,0.6267253530416586
510,510,0,-1.0,-1.0
511,511,1,-1.0,-1.0
512,512,1,-1.0,-1.0
513,513,1,-1.0,-1.0
514,514,0,0.7925103911394801,0.5578768217707851
515,515,1,-1.0,-1.0
516,516,1,0.5181135881254136,0.6587122385452151
517,517,1,-1.0,-1.0
518,518,0,0.8349654308531481,0.5449693946196361
519,519,0,0.5208368035832343,0.6575327462117606
520,520,0,0.9492995805186386,0.5130047787390053
521,521,0,0.9715385077213751,0.50721809190314
522,522,0,-1.0,-1.0
523,523,1,-1.0,-1.0
524,524,0,0.6497700161470857,0.6061450930811709
525,525,1,0.4968264170626667,0.6680801384855125
526,526,1,0.3771319199536922,0.7261468458545541
527,527,0,0.4841010921754179,0.6738085466497332
528,528,1,-1.0,-1.0
529,529,0,-1.0,-1.0
530,530,1,0.48147162264401333,0.6750044919627142
531,531,0,0.8572660938949448,0.5384258094664621
532,532,0,0.6942554235107219,0.5902297765279496
533,533,1,-1.0,-1.0
534,534,1,-1.0,-1.0
535,535,0,-1.0,-1.0
536,536,1,0.47636906344293134,0.6773374116008458
537,537,1,0.8819481350468434,0.5313642716169269
538,538,0,0.6948381553644722,0.5900268393385041
539,539,1,-1.0,-1.0
540,540,0,0.8113861940973909,0.5520633883920583
541,541,0,0.8539439851101613,0.5393906223874289
542,542,1,0.5104096237954552,0.662072052670808
543,543,1,0.501588108868002,0.6659615869986258
544,544,1,-1.0,-1.0
545,545,1,0.5578453062975397,0.6419122591681806
546,546,0,0.7079685438750618,0.5854908766242185
547,547,0,-1.0,-1.0
548,548,1,0.6990421333203622,0.5885669227317775
549,549,1,0.3291184342460136,0.7523783992713058
550,550,0,-1.0,-1.0
551,551,0,-1.0,-1.0
552,552,1,-1.0,-1.0
553,553,0,0.7029758811040645,0.5872073768606078
554,554,1,0.538636705484788,0.64992600035817
555,555,1,0.5889530145370362,0.6293452297526646
556,556,1,-1.0,-1.0
557,557,0,0.7645752695781444,0.5667086109843698
558,558,0,-1.0,-1.0
559,559,0,-1.0,-1.0
560,560,1,-1.0,-1.0
561,561,0,-1.0,-1.0
562,562,1,0.6218854705900492,0.6165663470899678
563,563,0,0.7396020530448008,0.5748441134854458
564,564,0,0.7483258623202936,0.5719757520905446
565,565,1,-1.0,-1.0
566,566,0,-1.0,-1.0
567,567,1,0.665398579657094,0.6004568589255673
568,568,0,0.6947732309332044,0.5900494424551203
569,569,1,0.43853736114441705,0.6951505237267234
570,570,1,0.5472990223572767,0.6462874890701615
571,571,1,-1.0,-1.0
572,572,0,0.6572682482928067,0.6034026181519647
573,573,1,0.501012976974018,0.6662167585092835
574,574,0,0.6608882009203279,0.6020874851455277
575,575,0,-1.0,-1.0
576,576,0,0.7967329585272116,0.5565657351884409
577,577,0,0.5570658655955264,0.6422335895325358
578,578,0,0.7948798953262651,0.5571403427070114
579,579,1,0.7029392149056775,0.5872200200964824
580,580,0,0.7821365483730047,0.561124230863761
581,581,1,0.6212278760501563,0.6168164357229834
582,582,1,-1.0,-1.0
583,583,0,-1.0,-1.0
584,584,0,0.773215830426223,0.563947142159019
585,585,0,0.7358455317820993,0.5760881263284723
586,586,1,-1.0,-1.0
587,587,1,0.7067369906422672,0.5859133571738473
588,588,0,-1.0,-1.0
589,589,0,1.0311452946025013,0.49233307073470667
590,590,1,0.7550008297933973,0.5698003003894432
591,591,0,0.5437421307591049,0.6477765813829733
592,592,1,0.5746491395467834,0.635062106780067
593,593,0,-1.0,-1.0
594,594,0,0.8466350988881204,0.5415255025760699
595,595,1,0.6019197986084491,0.6242509774014136
596,596,1,0.5989007426245267,0.6254296926265374
597,597,0,-1.0,-1.0
598,598,1,-1.0,-1.0
599,599,0,0.6653423104434315,0.6004771473882324
