id,id,label,EuDist,SimDist
237,237,0,0.927679868,0.518758336
232,232,0,0.927691349,0.518755246
119,119,0,0.927826857,0.518718782
295,295,0,0.929145658,0.518364176
461,461,0,0.929190312,0.518352178
520,520,0,0.949299581,0.513004779
521,521,0,0.971538508,0.507218092
353,353,0,0.979477007,0.505183943
471,471,0,0.988380965,0.502921733
589,589,0,1.031145295,0.492333071
